year,state,employer,salary_median,rate_year,rate_state,rate_employer,rate
2017,CA,pierry,80184,2017,CA,pierry,1.0
2019,WA,tyemill,107000,2019,WA,tyemill,1.0
2016,PA,excel4apps,56500,2016,PA,excel4apps,1.0
2019,TN,uniguest,65000,2019,TN,uniguest,1.0
2015,NJ,icon,80000,2015,NJ,icon,1.0
2016,OH,edi leader,52500,2016,OH,edi leader,0.5
2015,CA,tech mahindra,90418,2015,CA,tech mahindra,1.0
2015,TX,trinity millennium,80000,2015,TX,trinity millennium,1.0
2019,MN,visual consultants,81536,2019,MN,visual consultants,1.0
2014,GA,the weather channel,95000,2014,GA,the weather channel,1.0
2019,PA,infoyuga,70000,2019,PA,infoyuga,0.125
2017,NY,neulion,76336,2017,NY,neulion,1.0
2019,TX,bean info,94307,2019,TX,bean info,0.14285714285714285
2015,TX,bazaarvoice,85000,2015,TX,bazaarvoice,1.0
2016,VA,appteon,60000,2016,VA,appteon,1.0
2017,PA,computer aid,85000,2017,PA,computer aid,0.5
2019,AL,tek9,73000,2019,AL,tek9,0.5
2017,MN,pointwest us,71760,2017,MN,pointwest us,1.0
2018,TX,multiedge,73507,2018,TX,multiedge,0.5
2016,IL,market6,79227,2016,IL,market6,1.0
2017,NY,srs investment management,90000,2017,NY,srs investment management,1.0
2019,NY,pica9,96366,2019,NY,pica9,0.5
2015,IL,thoughtworks,91104,2015,IL,thoughtworks,1.0
2019,PA,pyramid,64260,2019,PA,pyramid,1.0
2016,FL,khameleon,75000,2016,FL,khameleon,1.0
2019,MI,erp,78125,2019,MI,erp,0.2
2016,FL,genuine management,55680,2016,FL,genuine management,1.0
2015,NY,beeswax io,114000,2015,NY,beeswax io,1.0
2017,IL,libsys,69000,2017,IL,libsys,1.0
2016,NJ,sage,70221,2016,NJ,sage,1.0
2015,CA,unifi,86000,2015,CA,unifi,1.0
2018,CA,august home,120000,2018,CA,august home,1.0
2018,CA,vir bio,105000,2018,CA,vir bio,1.0
2018,NV,enlightened,88000,2018,NV,enlightened,1.0
2019,CA,a2z development center,144720,2019,CA,a2z development center,1.0
2017,TX,vertraus,56680,2017,TX,vertraus,1.0
2018,CA,jaimeg,86000,2018,CA,jaimeg,1.0
2016,TX,siris,66000,2016,TX,siris,1.0
2018,GA,zieta,82098,2018,GA,zieta,0.3333333333333333
2018,WA,technovert,113000,2018,WA,technovert,0.5
2018,CA,integration,107680,2018,CA,integration,0.5
2018,PA,cloud source,93538,2018,PA,cloud source,1.0
2016,CA,qinggu,80000,2016,CA,qinggu,1.0
2017,DC,pro,88000,2017,DC,pro,0.5
2017,VA,hylee,71000,2017,VA,hylee,0.3333333333333333
2016,VA,mutatio,70000,2016,VA,mutatio,1.0
2017,WA,digisignals,60000,2017,WA,digisignals,1.0
2017,PA,market  partners,72000,2017,PA,market  partners,1.0
2017,NY,eyelock,100000,2017,NY,eyelock,1.0
2017,WI,ensync,65000,2017,WI,ensync,1.0
2017,OH,columbus,64000,2017,OH,columbus,0.5
2017,NY,streetlib,71000,2017,NY,streetlib,1.0
2014,PA,education management,130000,2014,PA,education management,1.0
2016,NJ,tvisha,63877,2016,NJ,tvisha,1.0
2018,CT,sai,93933,2018,CT,sai,1.0
2019,VA,ace,72862,2019,VA,ace,1.0
2017,TX,way,69472,2017,TX,way,1.0
2017,MI,persis  co,140000,2017,MI,persis  co,1.0
2017,NJ,outline,65083,2017,NJ,outline,0.5
2016,TX,harvest exchange corp,85000,2016,TX,harvest exchange corp,1.0
2016,CT,us dot,68600,2016,CT,us dot,1.0
2017,GA,americold logistics,60000,2017,GA,americold logistics,1.0
2017,VA,vigna,68080,2017,VA,vigna,0.5
2016,CA,codeobjects,120349,2016,CA,codeobjects,1.0
2018,MI,sencom,96000,2018,MI,sencom,1.0
2016,CA,12th wonder,79498,2016,CA,12th wonder,0.5
2018,CT,erichards,87984,2018,CT,erichards,1.0
2016,MA,reflexis,97900,2016,MA,reflexis,1.0
2019,GA,vcit,61260,2019,GA,vcit,0.3333333333333333
2016,CA,armorway,100000,2016,CA,armorway,1.0
2015,NC,golden tech,86000,2015,NC,golden tech,1.0
2019,LA,pioneerrx,56000,2019,LA,pioneerrx,1.0
2018,MD,turning point,71300,2018,MD,turning point,1.0
2016,CA,moxtra,120349,2016,CA,moxtra,1.0
2018,MI,n,78000,2018,MI,n,0.5
2016,IL,drw s,100000,2016,IL,drw s,1.0
2018,CA,hp,104770,2018,CA,hp,1.0
2019,GA,craneware,2885,2019,GA,craneware,1.0
2015,IL,harvest investments,49400,2015,IL,harvest investments,1.0
2018,NJ,aha  consortium,90000,2018,NJ,aha  consortium,0.14285714285714285
2016,NJ,guy carpenter,91562,2016,NJ,guy carpenter,1.0
2016,CA,playphone,96866,2016,CA,playphone,1.0
2018,CA,vesalius creations,87160,2018,CA,vesalius creations,1.0
2019,GA,purchasing power,60000,2019,GA,purchasing power,1.0
2017,OR,standard insurance,110000,2017,OR,standard insurance,1.0
2015,WA,inabia,74000,2015,WA,inabia,1.0
2016,CT,esi electronic products corp,50669,2016,CT,esi electronic products corp,1.0
2016,CA,leothundra,63000,2016,CA,leothundra,1.0
2014,CA,veterans ez,100000,2014,CA,veterans ez,1.0
2017,TX,bp3,93000,2017,TX,bp3,1.0
2018,NY,smbc capital markets,115000,2018,NY,smbc capital markets,1.0
2018,TX,flexera,91000,2018,TX,flexera,0.3333333333333333
2015,NJ,pro saamya,61500,2015,NJ,pro saamya,1.0
2017,NJ,fidelity,68000,2017,NJ,fidelity,1.0
2017,CA,upwork,124342,2017,CA,upwork,1.0
2018,MN,synergy,80000,2018,MN,synergy,1.0
2016,CA,grand rounds,102000,2016,CA,grand rounds,1.0
2015,MA,sunovion pharmaceuticals,88000,2015,MA,sunovion pharmaceuticals,1.0
2016,NY,lazzoni,70000,2016,NY,lazzoni,1.0
2016,CA,leeyo,100000,2016,CA,leeyo,1.0
2018,MA,rifiniti,70000,2018,MA,rifiniti,0.5
2017,WA,path,111980,2017,WA,path,1.0
2017,NJ,icims,85000,2017,NJ,icims,1.0
2019,IL,thoughtline,80912,2019,IL,thoughtline,1.0
2016,WA,point inside,135000,2016,WA,point inside,1.0
2017,NJ,reevatech consultants,80000,2017,NJ,reevatech consultants,1.0
2015,NY,lake 5 media,70620,2015,NY,lake 5 media,1.0
2017,CA,diaad,123900,2017,CA,diaad,1.0
2015,CO,tendril,135000,2015,CO,tendril,1.0
2015,MD,blossom,68000,2015,MD,blossom,0.3333333333333333
2015,CA,interviewstreet,110000,2015,CA,interviewstreet,1.0
2015,CA,spidercloud wireless,120000,2015,CA,spidercloud wireless,1.0
2016,CA,bracket,76107,2016,CA,bracket,1.0
2019,GA,cyber sphere,84500,2019,GA,cyber sphere,0.5
2016,CA,harmonic,110500,2016,CA,harmonic,1.0
2017,CA,babeltime,110000,2017,CA,babeltime,1.0
2019,TX,stoplight,155000,2019,TX,stoplight,1.0
2016,MO,agilis,64500,2016,MO,agilis,1.0
2019,GA,ed tech,84240,2019,GA,ed tech,0.5
2015,CA,go maps,90000,2015,CA,go maps,1.0
2018,CT,fusion,85000,2018,CT,fusion,1.0
2019,CO,valyant ai,100000,2019,CO,valyant ai,1.0
2016,CA,relcy,98342,2016,CA,relcy,1.0
2018,VA,technical strategies,92100,2018,VA,technical strategies,0.2
2017,NY,excelsior college,88000,2017,NY,excelsior college,1.0
2018,AZ,proteam,100000,2018,AZ,proteam,0.25
2015,CA,robinhood markets,110000,2015,CA,robinhood markets,1.0
2015,CA,beachbody,105000,2015,CA,beachbody,1.0
2017,TX,medisouth,64000,2017,TX,medisouth,1.0
2017,IL,hehmeyer,100000,2017,IL,hehmeyer,1.0
2016,MD,aurotech,100000,2016,MD,aurotech,1.0
2017,GA,mind craft,62000,2017,GA,mind craft,0.14285714285714285
2016,CA,tachyon nexus,105000,2016,CA,tachyon nexus,1.0
2018,MD,mindpros,65000,2018,MD,mindpros,0.3333333333333333
2016,OK,mtm recognition,54530,2016,OK,mtm recognition,1.0
2015,CA,la showroom,76224,2015,CA,la showroom,1.0
2015,MA,power advocate,95000,2015,MA,power advocate,1.0
2019,CA,allied,99320,2019,CA,allied,1.0
2019,VA,lorvenk,84282,2019,VA,lorvenk,0.3333333333333333
2019,VA,griffin,73000,2019,VA,griffin,0.5
2015,CA,eventure interactive,85000,2015,CA,eventure interactive,1.0
2017,CA,zefr,120000,2017,CA,zefr,1.0
2017,CA,mule,113500,2017,CA,mule,1.0
2016,CA,lightning motors,73180,2016,CA,lightning motors,1.0
2016,CA,onu,127000,2016,CA,onu,1.0
2017,CA,thinksmart,64500,2017,CA,thinksmart,1.0
2016,CA,pint,77750,2016,CA,pint,1.0
2015,CA,ab ovo,86000,2015,CA,ab ovo,1.0
2015,AL,daxko,92500,2015,AL,daxko,1.0
2018,NJ,zenith,92768,2018,NJ,zenith,0.1
2019,MI,human element,90000,2019,MI,human element,1.0
2019,CA,tmc,116420,2019,CA,tmc,0.5
2014,NY,aboutcom,105000,2014,NY,aboutcom,1.0
2015,CA,liftoff,85000,2015,CA,liftoff,1.0
2015,CA,threat stream,94162,2015,CA,threat stream,1.0
2018,TX,evry,103200,2018,TX,evry,1.0
2017,NY,bright power,70221,2017,NY,bright power,1.0
2016,TX,petroleum geo,87000,2016,TX,petroleum geo,1.0
2018,VA,bravo biz,80517,2018,VA,bravo biz,1.0
2015,FL,techaffinity,70054,2015,FL,techaffinity,1.0
2016,FL,panda idx,55245,2016,FL,panda idx,1.0
2018,CA,genius sports media,100090,2018,CA,genius sports media,1.0
2019,GA,airsage,110000,2019,GA,airsage,1.0
2018,FL,legend,72000,2018,FL,legend,1.0
2018,VA,armedia,90000,2018,VA,armedia,1.0
2019,NY,vnomics corp,72000,2019,NY,vnomics corp,0.5
2014,GA,aptonet,100000,2014,GA,aptonet,1.0
2019,TX,accuv,78000,2019,TX,accuv,1.0
2019,FL,recovery,63128,2019,FL,recovery,1.0
2016,GA,beachside,58510,2016,GA,beachside,1.0
2015,GA,logic loops,57950,2015,GA,logic loops,1.0
2016,NE,sales leads,55000,2016,NE,sales leads,1.0
2018,NY,atec,67246,2018,NY,atec,1.0
2019,OH,second generation,62442,2019,OH,second generation,1.0
2015,NY,venturepact,75000,2015,NY,venturepact,1.0
2017,FL,park on the fly,54000,2017,FL,park on the fly,1.0
2018,DC,edgecorp,92019,2018,DC,edgecorp,1.0
2016,CA,filemaker,100000,2016,CA,filemaker,0.5
2017,MO,ivani,80000,2017,MO,ivani,1.0
2018,CA,s2s,90000,2018,CA,s2s,1.0
2019,MO,dst,75795,2019,MO,dst,1.0
2019,IA,wells enterprises,67808,2019,IA,wells enterprises,1.0
2019,NC,fortisview,88670,2019,NC,fortisview,0.1111111111111111
2019,VA,stack,94000,2019,VA,stack,1.0
2018,MA,new england,87859,2018,MA,new england,0.25
2018,CT,brooklyn,83491,2018,CT,brooklyn,1.0
2015,IL,multivision,70000,2015,IL,multivision,1.0
2018,MA,burning glass,87859,2018,MA,burning glass,0.3333333333333333
2016,MI,us medisys,65000,2016,MI,us medisys,1.0
2017,IL,cignus,62000,2017,IL,cignus,0.5
2019,IN,interactive,75000,2019,IN,interactive,1.0
2017,MD,ecom info,60000,2017,MD,ecom info,0.5
2016,TX,polycom,90000,2016,TX,polycom,1.0
2015,IL,ampel,49400,2015,IL,ampel,1.0
2019,IL,ilera,65166,2019,IL,ilera,1.0
2016,NY,gft,75000,2016,NY,gft,1.0
2019,TX,success in cloud,96000,2019,TX,success in cloud,0.5
2017,CA,sivaltech,100000,2017,CA,sivaltech,1.0
2018,TX,fedex,73507,2018,TX,fedex,0.3333333333333333
2019,KY,capture,64575,2019,KY,capture,1.0
2014,NJ,miles,68500,2014,NJ,miles,1.0
2017,CA,borderx,124000,2017,CA,borderx,0.5
2016,NJ,vcarve,63000,2016,NJ,vcarve,1.0
2016,CA,techinnovations,71510,2016,CA,techinnovations,1.0
2019,TX,brierley  partners,64000,2019,TX,brierley  partners,0.5
2016,TX,ensync,75000,2016,TX,ensync,1.0
2018,NC,corecompete,75000,2018,NC,corecompete,0.5
2015,CA,sony electronics,75000,2015,CA,sony electronics,1.0
2017,PA,exactor,100000,2017,PA,exactor,1.0
2018,NY,cardstack syndicate,100000,2018,NY,cardstack syndicate,1.0
2016,CA,meta,80000,2016,CA,meta,1.0
2015,CA,front row education,75000,2015,CA,front row education,1.0
2018,IL,wolfram aha,57000,2018,IL,wolfram aha,1.0
2017,NY,rent the runway,90813,2017,NY,rent the runway,1.0
2016,CA,emcore,70138,2016,CA,emcore,1.0
2015,MI,nuspire,60000,2015,MI,nuspire,1.0
2014,MO,neteffects,77000,2014,MO,neteffects,1.0
2014,NE,contract staffing specialists,104000,2014,NE,contract staffing specialists,1.0
2015,NJ,commvault,108000,2015,NJ,commvault,1.0
2016,VA,advance,83782,2016,VA,advance,0.5
2018,MT,tana,71500,2018,MT,tana,0.5
2016,TX,bottle rocket,65250,2016,TX,bottle rocket,1.0
2019,GA,asap,91000,2019,GA,asap,0.25
2016,CA,entelo,90240,2016,CA,entelo,1.0
2017,NY,admarketplace,65000,2017,NY,admarketplace,1.0
2018,OR,cambia health,90480,2018,OR,cambia health,1.0
2019,TX,norriseal wellmark,75820,2019,TX,norriseal wellmark,1.0
2016,CA,mobcrush,150000,2016,CA,mobcrush,1.0
2015,WA,novateur,80000,2015,WA,novateur,1.0
2018,CA,oxygen,111000,2018,CA,oxygen,0.5
2016,CA,critical issue,100000,2016,CA,critical issue,0.3333333333333333
2019,OH,strategic,87693,2019,OH,strategic,1.0
2016,TX,experts,70000,2016,TX,experts,1.0
2018,PA,geneia,56451,2018,PA,geneia,1.0
2016,MA,everbridge,108000,2016,MA,everbridge,1.0
2016,CA,tcl research,100000,2016,CA,tcl research,1.0
2015,WA,dato,90002,2015,WA,dato,1.0
2018,CA,videoamp,120000,2018,CA,videoamp,1.0
2015,IL,cultivate,75000,2015,IL,cultivate,1.0
2015,NJ,sial  partners,85000,2015,NJ,sial  partners,1.0
2019,MA,basis,85000,2019,MA,basis,1.0
2016,IL,sterling engineering,89440,2016,IL,sterling engineering,1.0
2016,CA,device authority,85342,2016,CA,device authority,1.0
2017,MI,trailhead  partners,80000,2017,MI,trailhead  partners,1.0
2015,CA,amobee,104832,2015,CA,amobee,1.0
2017,CA,gotion,44560,2017,CA,gotion,1.0
2017,CA,wilco source,120000,2017,CA,wilco source,1.0
2018,PA,dentsply sirona,68000,2018,PA,dentsply sirona,1.0
2015,IL,pangea universal s,85000,2015,IL,pangea universal s,1.0
2015,CA,altiscale,88254,2015,CA,altiscale,1.0
2015,CA,natera,100000,2015,CA,natera,1.0
2015,NJ,reliance,60000,2015,NJ,reliance,1.0
2019,CA,questivity,88733,2019,CA,questivity,0.5
2016,CA,innovapath,79498,2016,CA,innovapath,1.0
2018,FL,meaning,71864,2018,FL,meaning,1.0
2018,MA,amazon,89000,2018,MA,amazon,0.5
2017,MA,agero administrative  corp,95000,2017,MA,agero administrative  corp,1.0
2018,NY,nasdaq,80000,2018,NY,nasdaq,1.0
2015,CT,oakleaf waste management,75608,2015,CT,oakleaf waste management,1.0
2015,GA,traveort,57949,2015,GA,traveort,1.0
2018,WI,bemis,97760,2018,WI,bemis,1.0
2015,NY,mc saatchi mobile l,50000,2015,NY,mc saatchi mobile l,1.0
2019,NY,universal perfumes  cosmetics,85000,2019,NY,universal perfumes  cosmetics,1.0
2016,CA,poynt co,135000,2016,CA,poynt co,1.0
2017,GA,bettercloud,90000,2017,GA,bettercloud,1.0
2019,MI,real world,78125,2019,MI,real world,0.3333333333333333
2018,NY,aha square  s,97718,2018,NY,aha square  s,1.0
2019,ND,riviera nexus,75920,2019,ND,riviera nexus,1.0
2018,FL,zenith,71864,2018,FL,zenith,0.5
2019,NJ,xduce,100000,2019,NJ,xduce,0.5
2017,IL,intelligent medical objects,75700,2017,IL,intelligent medical objects,1.0
2019,VA,tekforcecom,73000,2019,VA,tekforcecom,1.0
2016,CA,teqtron,100000,2016,CA,teqtron,1.0
2019,NJ,kinetix trading,87464,2019,NJ,kinetix trading,0.25
2015,CA,mesosphere,105000,2015,CA,mesosphere,1.0
2017,MA,interactions,88067,2017,MA,interactions,1.0
2015,CA,luxe valet,110000,2015,CA,luxe valet,1.0
2016,TX,sourcepulse,85000,2016,TX,sourcepulse,1.0
2017,VA,aileron,105000,2017,VA,aileron,1.0
2016,MA,focuskpi,55000,2016,MA,focuskpi,1.0
2018,DE,rapport,85000,2018,DE,rapport,0.5
2015,NY,warshaw,65000,2015,NY,warshaw,1.0
2015,CA,entytle,88254,2015,CA,entytle,1.0
2019,PA,judge technical,72300,2019,PA,judge technical,0.5
2017,NY,trade,110000,2017,NY,trade,1.0
2017,CA,credit sesame,110000,2017,CA,credit sesame,1.0
2015,MO,adknowledge,62608,2015,MO,adknowledge,1.0
2016,TX,silver peak,75000,2016,TX,silver peak,0.5
2015,TX,abacus technical,112000,2015,TX,abacus technical,0.5
2014,CA,beta,77563,2014,CA,beta,1.0
2015,CA,gyft,90000,2015,CA,gyft,1.0
2016,NJ,nextgen geeks,70000,2016,NJ,nextgen geeks,0.5
2015,NY,crisp media,91374,2015,NY,crisp media,1.0
2017,CA,storm8,100000,2017,CA,storm8,1.0
2018,CA,j craig venter institute,80000,2018,CA,j craig venter institute,1.0
2018,MI,interpro,80704,2018,MI,interpro,0.3333333333333333
2018,IL,nextgen,84000,2018,IL,nextgen,1.0
2015,NH,agamatrix,62700,2015,NH,agamatrix,1.0
2015,VA,savvy,61000,2015,VA,savvy,1.0
2015,TX,automation image,64918,2015,TX,automation image,1.0
2014,CA,lumasense,80746,2014,CA,lumasense,1.0
2018,MI,browse,80704,2018,MI,browse,0.25
2015,CA,realscout,110000,2015,CA,realscout,1.0
2019,CA,wyatt,72152,2019,CA,wyatt,1.0
2018,VA,seygen,92500,2018,VA,seygen,1.0
2015,CA,edlio,60000,2015,CA,edlio,0.5
2019,CA,robert bosch,125000,2019,CA,robert bosch,1.0
2017,CA,sift security,110000,2017,CA,sift security,1.0
2018,AL,comgen,63840,2018,AL,comgen,1.0
2016,NC,schaefer,65000,2016,NC,schaefer,1.0
2016,FL,absolute,60000,2016,FL,absolute,0.5
2018,MD,the consortium,93600,2018,MD,the consortium,1.0
2017,CA,sony interactive,98330,2017,CA,sony interactive,1.0
2015,VA,izeal,75000,2015,VA,izeal,1.0
2016,CA,bodhtree,79500,2016,CA,bodhtree,1.0
2015,CA,kanjoya,100000,2015,CA,kanjoya,1.0
2015,NY,borderfree,100000,2015,NY,borderfree,1.0
2015,MI,emergtech,60000,2015,MI,emergtech,0.5
2019,CA,relevance,109242,2019,CA,relevance,0.2
2017,UT,beijer electronics,90000,2017,UT,beijer electronics,1.0
2016,IL,twitch,50856,2016,IL,twitch,1.0
2017,MI,galaxy,61963,2017,MI,galaxy,0.3333333333333333
2019,IL,groove health,75000,2019,IL,groove health,1.0
2014,NC,zenmonics,92700,2014,NC,zenmonics,1.0
2019,WI,codeworks,86000,2019,WI,codeworks,1.0
2015,VA,hobsons,89669,2015,VA,hobsons,1.0
2015,VA,vbrick,90000,2015,VA,vbrick,1.0
2017,DC,cssi,75000,2017,DC,cssi,1.0
2015,WA,valve,95000,2015,WA,valve,0.5
2018,CA,roseit corp,64376,2018,CA,roseit corp,0.25
2016,OH,dyna,57200,2016,OH,dyna,1.0
2018,CA,robert bosch,135000,2018,CA,robert bosch,1.0
2017,CA,vubiquity,90000,2017,CA,vubiquity,1.0
2017,TX,ace cash express,70000,2017,TX,ace cash express,1.0
2019,CA,redtail,78300,2019,CA,redtail,1.0
2016,NY,offerpop,110000,2016,NY,offerpop,1.0
2015,CA,protech,68000,2015,CA,protech,1.0
2017,TX,contract scan,95000,2017,TX,contract scan,1.0
2017,TX,gencore candeo,47000,2017,TX,gencore candeo,1.0
2018,NM,descartes,135000,2018,NM,descartes,1.0
2015,TX,freeport lng development,95056,2015,TX,freeport lng development,1.0
2017,LA,prosys,42000,2017,LA,prosys,1.0
2016,CA,tank exchange,135000,2016,CA,tank exchange,1.0
2015,MN,analysts,72000,2015,MN,analysts,1.0
2018,IL,groove health,70000,2018,IL,groove health,1.0
2016,CA,yapjoy,76440,2016,CA,yapjoy,1.0
2019,MA,northeast maritime institute,73112,2019,MA,northeast maritime institute,1.0
2016,NJ,v,92000,2016,NJ,v,1.0
2019,CA,paybee,120000,2019,CA,paybee,1.0
2017,MI,rgis,75400,2017,MI,rgis,1.0
2018,NY,pdt partners,200000,2018,NY,pdt partners,1.0
2018,TX,pgh,110000,2018,TX,pgh,1.0
2018,NJ,ans consultants,72000,2018,NJ,ans consultants,1.0
2015,NC,conclusive analytics,58656,2015,NC,conclusive analytics,1.0
2019,CA,fisec,86500,2019,CA,fisec,0.06666666666666667
2015,AZ,nextiva,90000,2015,AZ,nextiva,1.0
2019,TN,cook,80000,2019,TN,cook,1.0
2017,MA,srit corp,90000,2017,MA,srit corp,1.0
2018,NJ,citadel,90000,2018,NJ,citadel,0.3333333333333333
2016,NJ,dfocus,80000,2016,NJ,dfocus,1.0
2015,PA,360fly,66000,2015,PA,360fly,1.0
2018,TX,appshark,93538,2018,TX,appshark,0.3333333333333333
2016,TX,sys,97300,2016,TX,sys,1.0
2018,AZ,astra,78021,2018,AZ,astra,1.0
2015,SD,sencore,56000,2015,SD,sencore,1.0
2018,NJ,satin,118000,2018,NJ,satin,0.5
2016,NY,n,69240,2016,NY,n,1.0
2017,IL,aclat,73000,2017,IL,aclat,0.5
2015,GA,surya carpet,49629,2015,GA,surya carpet,1.0
2019,CA,col,110000,2019,CA,col,0.5
2016,CA,citrine informatics,75000,2016,CA,citrine informatics,1.0
2019,NY,menusifu,75130,2019,NY,menusifu,1.0
2019,NY,select innovations,75130,2019,NY,select innovations,1.0
2016,PA,monetate,72450,2016,PA,monetate,1.0
2018,CA,dmai,98000,2018,CA,dmai,1.0
2015,PA,hmetrix,66000,2015,PA,hmetrix,1.0
2018,FL,fis management,125460,2018,FL,fis management,1.0
2018,CA,leaf healthcare,70000,2018,CA,leaf healthcare,1.0
2019,IL,column  security,67400,2019,IL,column  security,1.0
2019,FL,echotech,76170,2019,FL,echotech,0.5
2017,TX,cloudgamut,61000,2017,TX,cloudgamut,0.3333333333333333
2019,FL,csx transportation,80000,2019,FL,csx transportation,1.0
2015,IL,tradelink,107000,2015,IL,tradelink,1.0
2019,CA,kura care,66000,2019,CA,kura care,1.0
2016,TX,bitsofcode,50000,2016,TX,bitsofcode,1.0
2017,MA,putnams i,110500,2017,MA,putnams i,1.0
2017,CA,altierre,105000,2017,CA,altierre,1.0
2016,IL,saggezza,50856,2016,IL,saggezza,1.0
2016,NC,alturaus,75000,2016,NC,alturaus,1.0
2019,CA,momentfeed,68780,2019,CA,momentfeed,1.0
2015,CA,buffer,88000,2015,CA,buffer,1.0
2017,MN,logisolve,90000,2017,MN,logisolve,1.0
2019,IL,clinical computer,75000,2019,IL,clinical computer,1.0
2018,NY,vela trading,71510,2018,NY,vela trading,1.0
2015,CA,binti,73923,2015,CA,binti,1.0
2016,OH,sigmatek,65000,2016,OH,sigmatek,0.5
2018,NY,pymetrics,100000,2018,NY,pymetrics,0.5
2019,NJ,smart source,92660,2019,NJ,smart source,1.0
2018,WA,costco wholesale,113400,2018,WA,costco wholesale,1.0
2017,IL,edify,80000,2017,IL,edify,1.0
2015,CA,project partners,88254,2015,CA,project partners,1.0
2019,NC,republic wireless,82766,2019,NC,republic wireless,0.5
2017,CA,driver,125000,2017,CA,driver,1.0
2017,VA,mint servicing,80000,2017,VA,mint servicing,1.0
2016,CO,mobile physician,70491,2016,CO,mobile physician,1.0
2019,TX,peoplefun,77200,2019,TX,peoplefun,1.0
2015,IA,spec design,57500,2015,IA,spec design,1.0
2016,NV,art,61940,2016,NV,art,1.0
2016,CA,kaygen,72000,2016,CA,kaygen,1.0
2015,NC,alevo,92000,2015,NC,alevo,1.0
2014,CA,bruker nano,85399,2014,CA,bruker nano,1.0
2014,NJ,aci,60000,2014,NJ,aci,1.0
2016,WA,pactera  na,84739,2016,WA,pactera  na,1.0
2018,CA,bis,120000,2018,CA,bis,1.0
2018,FL,mahathi,110000,2018,FL,mahathi,1.0
2018,NY,bloomberg index,116000,2018,NY,bloomberg index,1.0
2018,TX,azket eintelligence,71000,2018,TX,azket eintelligence,0.03225806451612903
2016,TX,scorg,68000,2016,TX,scorg,1.0
2016,FL,alfa gl,55300,2016,FL,alfa gl,0.3333333333333333
2015,CA,pubnub,85000,2015,CA,pubnub,1.0
2019,CT,teg analytics,93600,2019,CT,teg analytics,0.2
2019,MA,learnable,72000,2019,MA,learnable,1.0
2018,PA,rst,90000,2018,PA,rst,0.3333333333333333
2015,TX,zen,60000,2015,TX,zen,1.0
2018,CA,dawar,96075,2018,CA,dawar,1.0
2019,TX,mitratech s,142545,2019,TX,mitratech s,0.5
2015,CA,eyegroove,108000,2015,CA,eyegroove,1.0
2016,CA,innovapath,79498,2016,CA,innovapath,0.5
2017,VA,snagajobcom,95000,2017,VA,snagajobcom,1.0
2015,MI,rithtech,53331,2015,MI,rithtech,1.0
2016,CA,lumenous co,100000,2016,CA,lumenous co,1.0
2016,MA,persivia,92914,2016,MA,persivia,1.0
2016,VA,technocrafts,69638,2016,VA,technocrafts,1.0
2014,CA,alta vista,67870,2014,CA,alta vista,1.0
2014,MA,customer portfolios,88000,2014,MA,customer portfolios,1.0
2015,FL,garage,50000,2015,FL,garage,1.0
2016,CA,customer care,70000,2016,CA,customer care,1.0
2016,NV,selling source,79999,2016,NV,selling source,1.0
2018,CA,experian,120000,2018,CA,experian,1.0
2017,CA,bitglass,102500,2017,CA,bitglass,1.0
2017,GA,tek,75000,2017,GA,tek,1.0
2019,NY,ocean,150000,2019,NY,ocean,1.0
2015,MI,iconma,90040,2015,MI,iconma,1.0
2015,CA,amplitude,110000,2015,CA,amplitude,1.0
2016,CA,vungle,103000,2016,CA,vungle,1.0
2019,IL,tangent,80912,2019,IL,tangent,1.0
2016,NJ,edge,67000,2016,NJ,edge,1.0
2015,CA,bump,80000,2015,CA,bump,1.0
2019,CA,verti,160000,2019,CA,verti,0.25
2017,VA,sarga,71000,2017,VA,sarga,1.0
2019,FL,sterling 5,100000,2019,FL,sterling 5,0.3333333333333333
2016,FL,kaba workforce,65000,2016,FL,kaba workforce,1.0
2017,CA,neutron s,115000,2017,CA,neutron s,1.0
2019,CA,zyzyx,200000,2019,CA,zyzyx,1.0
2015,MI,namesforlife,55744,2015,MI,namesforlife,1.0
2017,CA,tmc,100000,2017,CA,tmc,1.0
2015,TX,sigma cubed,76000,2015,TX,sigma cubed,1.0
2016,CA,torrent,125000,2016,CA,torrent,1.0
2016,CA,cloudgenix,135000,2016,CA,cloudgenix,1.0
2015,MO,wise equation,75000,2015,MO,wise equation,1.0
2018,MA,power advocate,105377,2018,MA,power advocate,1.0
2017,CA,fyusion,110000,2017,CA,fyusion,1.0
2019,CA,mission bio,174117,2019,CA,mission bio,1.0
2016,TX,mangstor,80000,2016,TX,mangstor,1.0
2019,NJ,mediaagility,96366,2019,NJ,mediaagility,0.5
2019,NJ,pearson education,160000,2019,NJ,pearson education,0.3333333333333333
2014,NV,inview,52853,2014,NV,inview,1.0
2018,NC,intelligent,62500,2018,NC,intelligent,1.0
2015,TX,msit,65000,2015,TX,msit,1.0
2017,TX,kiranam,74000,2017,TX,kiranam,0.02857142857142857
2019,CA,matterport,200000,2019,CA,matterport,1.0
2018,CA,fair isaac,101000,2018,CA,fair isaac,1.0
2016,NJ,doli,70221,2016,NJ,doli,1.0
2016,CA,rockyou,135000,2016,CA,rockyou,1.0
2018,FL,qualex,74000,2018,FL,qualex,1.0
2017,NJ,korcomptenz,67434,2017,NJ,korcomptenz,1.0
